"user_id","num_sessions","total_page_clicks","avg_session_duration_min","num_flights_booked","num_hotels_booked","avg_flight_price","avg_hotel_price_per_night","avg_trip_nights","avg_total_discount","user_age","customer_age_months"
"628671","8","94","1.46","2","2","481.42","87.00","2.5","","37","1"
"544391","8","178","2.76","2","3","274.06","166.00","3.7","","45","3"
"720860","8","157","2.44","4","4","470.03","162.50","2.5","","39","0"
"588732","8","113","1.75","3","2","281.45","327.50","2.0","","39","2"
"519248","8","126","1.93","1","1","340.75","205.00","9.0","","27","3"
"554560","8","89","1.39","1","1","586.32","318.00","3.0","0.25","21","2"
"317688","8","133","2.07","4","4","309.69","168.25","1.3","","41","7"
"517571","8","128","1.98","1","1","504.02","139.00","2.0","","46","3"
"439363","8","143","2.21","3","3","205.43","102.33","5.7","","52","4"
"511712","8","114","1.76","3","2","346.93","172.00","4.5","0.20","29","3"
"530004","8","152","2.36","2","1","272.28","262.00","6.0","","44","3"
"512392","9","111","1.54","3","3","323.38","86.00","4.3","","43","3"
"513237","8","139","2.18","1","2","588.80","179.50","4.0","","37","3"
"494463","8","101","1.56","4","2","247.77","106.50","1.0","","36","3"
"516296","10","134","1.66","2","2","238.91","97.00","6.0","","41","3"
"518726","8","81","1.25","1","0","638.91","","","","18","3"
"535398","8","122","1.90","3","3","292.51","108.33","3.7","0.30","41","3"
"545063","8","76","1.17","0","0","","","","","83","2"
"543968","8","205","3.20","6","6","599.98","239.67","2.7","0.25","37","3"
"506990","8","99","1.51","0","0","","","","","26","3"
"571251","8","111","1.72","1","1","540.54","151.00","0.0","","60","2"
"488314","8","401","18.11","5","5","458.16","443.80","1.4","","58","3"
"567643","8","110","1.69","2","3","359.81","139.67","3.7","","41","2"
"528816","8","164","2.54","5","5","328.14","285.40","6.0","","55","3"
"574513","8","196","3.06","4","2","442.03","170.00","4.0","","46","2"
"566992","8","173","2.69","5","5","282.76","176.60","3.0","0.15","37","2"
"516616","8","246","3.83","4","6","619.93","173.50","4.7","","55","3"
"609413","8","109","1.71","3","3","113.50","168.33","2.0","0.20","52","2"
"553631","9","59","0.83","0","0","","","","0.25","60","2"
"519664","8","220","3.40","2","2","208.00","157.00","5.5","","54","3"
"538139","8","61","0.96","1","1","577.54","268.00","2.0","","18","3"
"531143","8","130","2.02","4","4","753.69","100.25","2.8","","49","3"
"555299","8","83","1.30","1","1","251.24","68.00","4.0","","53","2"
"504133","8","140","2.17","3","3","540.62","288.33","6.0","","46","3"
"581412","8","130","2.01","2","2","255.22","216.50","3.0","","49","2"
"513031","9","90","1.25","2","2","350.40","201.50","4.0","0.25","47","3"
"569466","8","116","1.81","3","3","223.65","110.67","2.3","0.20","42","2"
"562161","8","220","3.36","2","2","1096.37","243.00","1.5","","33","2"
"530645","8","189","2.95","6","6","383.31","105.50","1.0","","37","3"
"543497","8","124","1.93","5","4","442.83","149.50","2.3","0.40","52","3"
"524169","8","176","2.72","3","2","858.53","127.50","0.5","","40","3"
"475531","9","130","1.80","4","3","329.95","159.33","2.0","","38","4"
"541752","8","181","2.77","4","4","130.35","137.75","5.8","","39","3"
"217114","9","59","0.83","0","0","","","","0.15","20","10"
"636874","8","142","2.18","3","3","525.74","144.67","3.0","","49","1"
"515030","8","97","1.50","1","1","8.17","114.00","13.0","","34","3"
"494484","8","170","2.64","1","3","998.62","224.00","7.3","0.20","19","3"
"381259","8","97","1.52","1","1","719.48","68.00","1.0","","22","5"
"709630","8","342","17.21","2","1","984.54","","","","47","0"
"522465","8","95","1.48","3","3","537.83","92.33","14.0","","65","3"
"545629","9","207","2.84","5","5","425.29","212.40","1.2","","49","2"
"557643","8","97","1.51","3","2","461.73","144.50","6.0","0.10","47","2"
"525405","8","120","1.87","1","1","686.15","249.00","2.0","","26","3"
"488410","8","134","2.06","3","3","196.96","50.67","3.0","","52","3"
"544627","8","88","1.36","4","3","259.09","117.33","3.7","","45","3"
"523845","8","116","1.81","4","3","522.04","110.00","7.0","","44","3"
"510094","8","75","1.16","1","1","5.35","131.00","9.0","","46","3"
"499847","9","208","2.88","3","3","328.09","216.00","2.0","0.15","50","3"
"535637","8","89","1.40","1","3","539.85","113.00","3.7","","33","3"
"566625","9","140","1.93","2","4","277.05","191.00","4.0","0.35","49","2"
"633195","8","126","1.96","2","1","370.83","316.00","1.0","","32","1"
"511860","8","139","2.19","3","4","275.17","183.75","2.3","","41","3"
"523717","9","151","2.09","6","6","444.12","207.67","1.5","","42","3"
"357737","8","419","18.35","5","6","435.38","171.17","3.3","","42","6"
"560065","10","165","2.05","2","4","607.18","103.25","5.5","0.30","51","2"
"509278","8","306","16.63","3","3","1087.70","135.00","5.0","","51","3"
"600750","8","112","1.76","2","2","688.87","157.00","1.5","","50","2"
"540622","8","124","1.91","3","3","284.51","167.67","5.3","","48","3"
"571454","8","89","1.38","3","3","611.09","212.00","3.0","","38","2"
"330893","8","133","2.07","3","3","287.20","138.00","2.0","","44","7"
"508857","8","132","2.05","5","5","486.60","175.20","3.2","","44","3"
"671151","8","177","5.34","5","4","359.53","140.33","3.3","","51","1"
"618201","8","92","1.44","2","1","1036.72","209.00","2.0","","50","1"
"509242","8","142","2.21","3","3","374.20","135.00","1.0","","44","3"
"512835","8","127","1.97","5","5","695.81","204.00","3.2","","41","3"
"528580","9","134","1.85","2","2","810.39","145.50","6.0","","49","3"
"544549","8","179","2.81","4","4","346.66","262.75","2.3","","41","3"
"522375","8","78","1.22","3","2","263.91","368.00","4.0","","52","3"
"513402","8","109","1.69","1","1","584.21","520.00","0.0","","46","3"
"509467","8","102","1.61","2","2","1026.49","299.00","6.0","","29","3"
"575253","8","110","1.73","3","2","301.21","157.00","1.5","","44","2"
"510545","8","118","1.84","0","1","","342.00","5.0","","59","3"
"567431","9","96","1.32","1","1","62.47","68.00","3.0","","41","2"
"603221","8","98","1.52","0","0","","","","","22","2"
"489575","9","159","2.21","4","4","232.32","175.25","1.3","","46","3"
"563162","8","133","2.08","3","3","529.92","68.67","2.0","","35","2"
"501184","8","262","4.04","3","4","596.06","228.75","7.0","","56","3"
"536951","8","187","2.86","5","5","299.36","102.20","2.2","","43","3"
"510582","8","136","2.11","1","2","33.15","207.00","5.5","","27","3"
"555075","8","62","0.96","0","0","","","","","19","2"
"530625","8","127","1.95","2","2","262.89","150.00","4.5","","44","3"
"499810","9","117","1.64","2","3","384.48","168.00","5.3","0.10","46","3"
"544254","8","142","2.20","4","3","968.80","172.67","3.0","","50","3"
"548022","8","182","2.81","4","4","355.88","147.00","5.5","0.30","48","2"
"590473","8","209","3.25","2","1","710.17","78.00","1.0","","49","2"
"515639","9","176","2.41","7","6","667.87","204.17","2.7","","40","3"
"510326","8","210","3.25","6","6","277.78","191.33","3.2","","43","3"
"568013","9","158","2.18","3","3","350.52","101.00","1.3","","42","2"
"536228","9","159","2.18","0","1","","86.00","8.0","","18","3"
"642553","8","340","17.14","3","3","702.30","601.33","1.0","","27","1"
"524328","8","84","1.31","2","2","675.48","215.50","3.5","","35","3"
"549482","8","133","2.07","5","5","373.59","193.00","3.2","","43","2"
"516152","8","105","1.62","1","1","467.68","122.00","2.0","","37","3"
"741190","8","99","1.55","0","0","","","","","21","0"
"573621","9","213","2.92","4","4","253.27","127.25","2.0","","50","2"
"568917","8","136","2.08","0","0","","","","","24","2"
"541649","8","182","2.81","6","6","470.07","214.50","1.3","","38","3"
"568086","8","115","1.78","1","1","353.44","327.00","1.0","0.20","60","2"
"472713","9","169","2.29","4","4","292.94","228.50","2.8","0.40","42","4"
"521282","8","158","2.43","2","1","394.13","112.00","4.0","","34","3"
"598526","8","94","1.45","0","1","","94.00","3.0","","69","2"
"613655","8","103","1.59","2","2","518.01","133.50","1.0","0.15","60","1"
"541132","8","50","0.77","0","0","","","","","33","3"
"444387","8","115","1.78","3","2","466.00","84.00","0.0","","46","4"
"539146","8","129","2.01","1","1","192.71","404.00","1.0","","37","3"
"564364","8","78","1.20","1","1","720.12","162.00","10.0","0.50","56","2"
"512529","8","97","1.51","0","0","","","","0.15","41","3"
"503760","8","152","2.34","4","5","509.21","235.20","4.6","0.20","40","3"
"533291","8","130","2.03","6","6","617.16","119.33","3.2","","42","3"
"576663","8","148","2.27","1","1","13.68","272.00","0.0","","44","2"
"564736","8","168","2.59","5","5","548.65","145.40","4.0","","50","2"
"537393","8","142","2.18","4","3","468.75","173.33","2.7","","46","3"
"528330","8","124","1.92","1","1","372.54","343.00","2.0","","48","3"
"468801","8","101","1.56","3","2","359.66","196.50","2.0","","45","4"
"523787","8","135","2.08","1","1","470.90","119.00","0.0","","42","3"
"625030","8","109","1.69","4","4","374.22","333.00","3.5","0.20","42","1"
"531971","8","96","1.48","2","2","381.31","76.00","3.0","","59","3"
"510707","8","104","1.63","2","1","128.99","175.00","2.0","","41","3"
"652359","9","108","1.51","3","3","109.79","287.33","4.0","","39","1"
"541672","9","140","1.94","4","4","571.87","168.00","2.5","0.25","45","3"
"602323","9","127","1.74","1","2","470.53","94.50","1.5","","19","2"
"534088","8","141","2.20","2","2","235.20","249.50","3.5","","28","3"
"557672","8","163","2.52","3","2","673.87","146.00","2.0","","35","2"
"540733","8","113","1.74","3","3","344.86","240.67","3.0","","36","3"
"532225","8","165","2.55","3","3","362.99","188.67","0.7","","56","3"
"538274","8","84","1.30","1","1","129.12","65.00","5.0","","61","3"
"576136","9","160","2.19","2","3","211.38","202.67","5.0","0.15","52","2"
"512078","8","110","1.70","2","2","359.23","204.00","1.5","","32","3"
"511328","8","91","1.41","1","2","407.38","90.00","6.5","","35","3"
"497475","8","95","1.50","4","1","1412.68","85.00","4.0","","48","3"
"573841","8","98","1.54","1","2","734.88","137.50","4.5","","45","2"
"542570","8","61","0.96","1","1","327.66","126.00","2.0","0.25","58","3"
"594000","8","87","1.37","0","1","","170.00","6.0","","67","2"
"569342","8","162","2.52","3","1","513.21","156.00","2.0","","37","2"
"520291","9","236","3.24","4","4","505.79","138.75","5.3","","37","3"
"515688","8","160","2.51","4","4","215.51","147.75","2.8","","48","3"
"547412","8","142","2.20","2","2","220.16","207.00","3.5","","54","2"
"548307","8","104","1.61","2","2","370.60","77.00","5.0","","52","2"
"538438","8","219","3.42","3","3","215.44","73.00","1.7","","50","3"
"512976","8","159","2.47","4","5","963.18","177.00","4.4","","37","3"
"389434","8","444","18.79","6","6","461.44","149.33","1.3","","42","5"
"519191","8","227","3.54","0","1","","68.00","14.0","","21","3"
"538511","8","104","1.61","0","0","","","","","24","3"
"440212","8","149","2.31","1","1","578.68","58.00","2.0","","40","4"
"576922","8","139","2.17","0","0","","","","","18","2"
"559107","8","126","1.96","3","3","251.45","89.67","2.0","","51","2"
"549290","8","59","0.91","0","1","","162.00","11.0","","19","2"
"570439","8","106","1.64","3","3","290.33","187.67","2.7","","39","2"
"515478","8","89","1.38","2","2","195.56","89.50","2.0","","32","3"
"571363","8","139","2.14","2","3","563.38","145.33","4.3","","47","2"
"520959","8","89","1.40","1","1","105.77","136.00","1.0","0.40","50","3"
"659832","8","115","1.78","4","3","603.04","139.67","1.7","","44","1"
"541998","8","100","1.55","3","3","88.51","102.33","3.0","","42","3"
"523158","8","169","2.62","3","2","334.19","177.00","5.0","","42","3"
"523612","8","125","1.96","2","5","625.16","185.40","3.8","","47","3"
"564588","8","110","1.71","0","2","","133.50","4.0","","19","2"
"475060","8","74","1.15","2","2","147.74","96.00","3.0","0.20","32","4"
"586803","8","60","0.94","0","1","","135.00","4.0","","37","2"
"586656","9","108","1.51","1","1","91.45","161.00","6.0","","46","2"
"507531","9","107","1.48","0","1","","134.00","13.0","","25","3"
"584525","8","234","3.63","6","5","287.97","117.20","8.6","0.38","51","2"
"539888","8","86","1.33","0","1","","184.00","7.0","","26","3"
"633314","8","123","1.91","2","2","310.37","293.50","2.0","","24","1"
"518867","8","115","1.78","2","2","923.47","136.00","1.5","0.25","35","3"
"611177","9","106","1.46","2","2","1125.33","165.00","1.5","","45","1"
"528522","8","121","1.89","1","2","88.12","137.50","7.5","","51","3"
"408551","9","93","1.30","2","2","323.70","184.00","2.0","","44","5"
"540527","8","129","2.00","4","4","236.36","127.50","1.8","","44","3"
"521201","8","55","0.85","1","1","284.81","63.00","1.0","","59","3"
"603883","8","82","1.27","2","3","226.56","158.33","2.0","","60","2"
"527321","8","92","1.43","0","1","","68.00","5.0","0.30","18","3"
"525769","8","226","3.49","5","5","266.36","228.00","5.2","","37","3"
"559695","8","377","11.78","4","4","427.66","153.25","3.5","","57","2"
"509516","9","147","2.04","2","3","610.26","176.33","1.3","","46","3"
"516806","8","258","5.91","7","6","379.05","199.83","6.3","","42","3"
"609236","8","85","1.30","3","4","216.14","237.50","5.0","","42","2"
"460553","8","252","3.91","1","3","513.07","121.67","8.7","","55","4"
"553751","8","110","1.72","3","3","181.46","153.67","3.3","","43","2"
"538538","8","104","1.61","3","3","766.95","106.33","2.7","","53","3"
"515274","8","118","1.80","4","6","298.60","244.17","2.8","","37","3"
"533388","8","117","1.80","1","1","1166.44","111.00","11.0","","53","3"
"585768","8","201","3.12","1","1","742.71","272.00","2.0","","44","2"
"508866","8","158","2.44","3","3","555.39","133.33","4.3","","31","3"
"510586","8","152","2.36","5","5","437.55","96.00","3.8","","33","3"
"529801","8","135","2.09","4","4","230.26","260.25","5.5","","44","3"
"562886","8","109","1.68","4","4","303.46","199.00","1.3","","48","2"
"511148","8","108","1.68","2","3","650.43","219.67","4.7","","46","3"
"533302","8","88","1.35","2","3","395.07","172.67","3.0","","42","3"
"655051","8","139","2.16","1","1","748.01","280.00","1.0","0.35","35","1"
"533716","8","116","1.80","3","1","378.06","122.00","4.0","","50","3"
"571348","8","103","1.61","1","3","352.26","219.67","5.0","","54","2"
"531054","8","147","2.26","4","3","402.76","293.67","2.3","0.20","41","3"
"532989","9","171","2.35","4","5","568.70","225.60","2.6","","52","3"
"541699","10","114","1.42","5","3","666.38","207.33","7.3","","47","3"
"580944","8","112","1.77","2","2","397.66","251.50","6.5","","42","2"
"512848","8","128","2.00","2","3","261.09","107.00","2.0","","36","3"
"511772","8","91","1.41","3","3","334.01","99.67","5.3","","29","3"
"504579","8","79","1.25","0","0","","","","","69","3"
"565460","8","152","2.35","2","3","270.94","291.33","5.0","0.30","39","2"
"590744","8","155","2.40","1","1","543.25","162.00","3.0","0.25","21","2"
"488539","8","96","1.50","0","0","","","","","51","3"
"512099","9","162","2.24","4","3","512.80","105.33","4.0","0.55","36","3"
"473343","8","157","2.42","3","3","295.01","151.33","2.0","","49","4"
"550229","8","99","1.54","3","3","615.74","116.33","2.0","","38","2"
"534066","8","164","2.55","5","4","319.39","93.50","2.0","","43","3"
"516217","8","186","2.91","1","0","509.57","","","","45","3"
"570750","8","391","17.95","3","1","88.40","","","","69","2"
"538134","8","111","1.73","3","2","414.99","102.50","4.5","","54","3"
"610806","8","120","1.85","4","3","396.10","129.33","6.0","","49","2"
"426478","8","148","7.24","2","2","1354.74","119.00","9.0","0.10","26","4"
"562576","8","85","1.33","1","2","985.65","232.50","5.0","","49","2"
"586312","8","121","1.87","3","3","592.45","179.33","1.0","","45","2"
"534661","8","110","1.71","0","1","","198.00","7.0","","19","3"
"542752","9","99","1.36","3","3","510.77","152.67","1.7","","44","3"
"523824","10","113","1.39","2","2","255.14","217.50","2.0","","22","3"
"548258","9","220","3.02","6","6","302.10","201.67","2.0","","45","2"
"458814","8","112","1.72","3","3","216.55","177.00","4.3","","33","4"
"519885","8","135","2.10","2","3","501.16","225.33","6.0","","29","3"
"556268","8","73","1.14","2","1","200.99","157.00","1.0","","48","2"
"673286","9","112","1.52","0","2","","162.00","7.5","","66","1"
"577625","8","106","1.65","2","1","467.88","334.00","1.0","","42","2"
"631970","8","134","2.04","3","3","287.62","163.67","1.0","","55","1"
"568078","8","185","2.86","2","1","703.35","206.00","6.0","","38","2"
"465138","8","153","2.36","4","4","211.49","209.50","2.0","","38","4"
"586953","8","128","1.98","3","3","307.56","198.33","3.7","","41","2"
"566044","8","335","17.37","2","1","1732.29","","","","60","2"
"530665","8","134","2.08","3","3","278.03","161.67","4.0","","39","3"
"523819","8","124","1.93","2","5","384.15","252.20","2.6","","43","3"
"658528","8","87","1.34","1","1","68.55","359.00","1.0","","49","1"
"524383","8","105","1.62","1","1","87.04","150.00","1.0","","34","3"
