user_id,user_age,has_children,num_trips,traveler_type,perk,group_color
538529,41,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
595414,49,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
560680,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
520480,39,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
513568,61,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
514589,48,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
518422,60,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
510585,18,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
584912,38,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
508860,29,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
635790,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
547006,73,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
510356,52,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
519079,50,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
602476,36,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
442833,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
595527,32,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
526154,39,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
585138,67,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
589995,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
567906,41,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
550222,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
538432,49,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532835,43,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
598306,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
525611,40,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
619615,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
528490,43,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
544495,65,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
534604,27,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
621081,60,False,3,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
566338,44,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
512322,45,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
553805,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
577984,48,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535081,40,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
617606,71,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
531144,56,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
527452,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
533449,18,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
518931,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
571637,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
526367,45,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511433,51,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
515580,45,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
503973,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
556533,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
587470,57,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
651828,43,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
485894,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
530383,32,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
514526,50,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
531204,43,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532390,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
525308,49,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
528216,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
499028,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
628671,37,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
544391,45,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
720860,39,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
588732,39,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
519248,27,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
554560,21,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
317688,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
517571,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
439363,52,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511712,29,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
530004,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
512392,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
513237,37,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
494463,36,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
516296,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
518726,18,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535398,41,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
545063,83,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
543968,37,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
506990,26,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
571251,60,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
488314,58,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
567643,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
528816,55,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
574513,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
566992,37,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
516616,54,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
609413,52,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
553631,60,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
519664,54,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
538139,18,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
531143,49,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
555299,53,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
504133,46,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
581412,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513031,47,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
569466,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
562161,33,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
530645,37,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
543497,52,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
524169,40,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
475531,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
541752,39,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
217114,20,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
636874,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
515030,34,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
494484,19,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
381259,22,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
709630,47,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
522465,65,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
545629,49,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
557643,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
525405,26,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
488410,52,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
544627,45,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
523845,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
510094,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
499847,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535637,33,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
566625,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
633195,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
511860,41,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
523717,42,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
357737,42,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
560065,51,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
509278,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
600750,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
540622,48,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
571454,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
330893,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
508857,44,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
671151,51,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
618201,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
509242,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
512835,41,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
528580,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
544549,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
522375,52,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513402,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
509467,29,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
575253,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
510545,59,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
567431,40,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
603221,22,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
489575,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
563162,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
501184,56,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
536951,43,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
510582,27,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
